to,pcts,icds,urban,id,from
4,BHR-KAM-KAM-002,8105040405,,13811,8098
7935,BHR-KAM-KAM-008,8105040414,,13826,8106
7946,BHR-KAM-KAM-015,8105040425,,13831,8117
841,BHR-KAM-KAM-003,8105040407,,13819,8099
848,BHR-KMH-KMH-003,8105050504,,13851,8231
843,BHR-KMH-KMH-018,8105050519,,13850,8227
2,BHR-KMH-KMH-011,8105050512,,13847,8220
15,BHR-KMH-KMH-004,8105050505,,13825,8113
21,BHR-KMH-KMH-017,8105050518,,13830,8102
8111,BHR-KMH-KMH-002,8105050503,,13827,8111
7946,BHR-KMH-KMH-008,8105050509,,13783,7894
74,BHR-KMH-KMH-005,8105050506,,13817,8114
837,BHR-KMH-KMH-001,8105050501,,13841,8217
838,BHR-KMH-KMH-009,8105050510,,13852,8218
839,BHR-KMH-KMH-010,8105050511,,13761,7745
849,BHR-KMH-KMH-007,8105050508,,13818,8116
826,BHR-KMH-KMH-020,8105050502,,13836,8228
841,BHR-KMH-KMH-014,8105050515,,13845,8223
19,BHR-KMH-KMH-013,8105050514,,85167,44683
7930,BHR-KMH-KMH-016,8105050517,,13835,8225
75,BHR-KMH-KMH-006,8105050507,,13837,8234
8100,BHR-KMH-KMH-015,8105050516,,13849,8224
4,BHR-KMH-KMH-012,8105050513,,13839,8221
43821,BHR-KMH-KMH-019,8105050520,,85238,44150
849,BHR-NAG-NAG-008,8105070108,,13883,8555
7946,BHR-NAG-NAG-009,8105070109,,13895,8566
74,BHR-NAG-NAG-006,8105070106,,13893,8551
75,BHR-NAG-NAG-007,8105070107,,13880,8563
8100,BHR-NAG-NAG-016,8105070116,,13876,8549
15,BHR-NAG-NAG-005,8105070105,,13882,8562
21,BHR-NAG-NAG-018,8105070118,,13878,8556
843,BHR-NAG-NAG-019,8105070119,,13896,8557
826,BHR-NAG-NAG-002,8105070102,,13889,8558
848,BHR-NAG-NAG-004,8105070104,,13892,8561
43821,BHR-NAG-NAG-020,8105070120,,13888,8559
8111,BHR-NAG-NAG-003,8105070103,,13886,8560
19,BHR-NAG-NAG-014,8105070114,,13877,8552
837,BHR-NAG-NAG-023,,,13841,8217
174,AJM-ARA-AJG-002,8119130428,FALSE,85,174
37014,AJM-ARA-RMP-003,8119130420,FALSE,100,37014
174,AJM-ARA-AJG-001,8119130427,FALSE,84,174
526,AJM-KEK-ALM-001,8119060410,FALSE,571,526
34371,TON-TDR-ALY-001,8120050101,FALSE,55632,34371
20681,TON-TDR-ALY-003,8120050104,FALSE,55477,34230
9347,TON-TDR-ALY-004,8120050103,FALSE,55633,34037
34371,TON-TDR-ALY-002,8120050102,FALSE,55630,34371
532,AJM-KEK-ALO-003,8119060308,FALSE,587,532
532,AJM-KEK-ALO-001,8119060306,FALSE,586,532
532,AJM-KEK-ALO-002,8119060307,FALSE,585,532
548,AJM-KEK-AMA-002,8119060323,FALSE,611,548
548,AJM-KEK-AMA-001,8119060313,FALSE,612,548
33998,AJM-BHI-ARW-003,8119130304,FALSE,249,33998
291,AJM-BHI-ARW-001,8119130305,FALSE,248,291
241,AJM-BHI-BAD-003,8119040309,FALSE,165,241
241,AJM-BHI-BAD-004,8119040310,FALSE,167,241
241,AJM-BHI-BAD-001,8119040307,FALSE,166,241
241,AJM-BHI-BAD-002,8119040308,FALSE,168,241
308,AJM-BHI-BDG-003,8119040515,FALSE,271,308
307,AJM-BHI-BDG-002,8119040513,FALSE,268,307
307,AJM-BHI-BDG-001,8119040512,FALSE,270,307
48430,AJM-BHI-BDG-004,8119040514,FALSE,87996,48430
33998,AJM-BHI-BDL-002,8119040532,FALSE,272,33998
33998,AJM-BHI-BDL-001,8119040504,FALSE,273,33998
263,AJM-BHI-BAG-001,8119040321,FALSE,241,263
9532,AJM-ARA-TJP-005,8119130408,FALSE,162,238
178,AJM-ARA-HMG-002,8119130430,FALSE,90,178
509,AJM-KEK-BAJ-002,8119060209,FALSE,539,509
509,AJM-KEK-BAJ-001,8119060210,FALSE,538,509
312,AJM-BHI-BLP-002,8119040505,FALSE,274,312
311,AJM-BHI-BLP-001,8119040506,FALSE,275,311
34345,TON-TDR-BRW-002,8120050204,FALSE,55597,34345
37125,TON-TDR-BRW-004,8120050203,FALSE,80311,37125
34344,TON-TDR-BRW-003,8120050202,FALSE,55598,34344
34349,TON-TDR-BSE-001,8120050430,FALSE,55604,34349
34351,TON-TDR-BSE-004,8120050432,FALSE,55605,34351
34349,TON-TDR-BSE-002,8120050431,FALSE,55602,34349
34350,TON-TDR-BSE-003,8120050433,FALSE,55603,34350
19987,TON-TDR-BSE-006,8120050434,FALSE,80343,34018
29115,TON-TDR-BAS-002,8120050134,FALSE,55644,34153
29523,TON-TDR-BAS-001,8120050137,FALSE,55643,34087
19346,AJM-BHI-ARW-002,8119130303,FALSE,247,34401
19346,TON-TDR-BAW-003,8120050229,FALSE,55667,34401
19346,TON-TDR-BAW-002,8120050230,FALSE,55665,34401
19346,TON-TDR-BAW-001,8120050228,FALSE,55666,34401
29215,AJM-ARA-BHG-001,8119130401,FALSE,149,34050
228,AJM-ARA-BHG-004,8119130405,FALSE,148,228
538,AJM-KEK-BHN-001,8119060627,FALSE,598,538
34353,TON-TDR-BHN-002,8120050438,FALSE,55608,34353
34353,TON-TDR-BHN-004,8120050437,FALSE,55607,34353
34353,TON-TDR-BHN-003,8120050439,FALSE,55606,34353
553,AJM-KEK-BHA-001,8119060421,FALSE,622,553
34424,TON-TDR-BHW-001,8120050311,FALSE,55702,34424
554,AJM-KEK-BHM-002,8119060419,FALSE,623,554
554,AJM-KEK-BHM-001,8119060418,FALSE,624,554
34359,TON-TDR-GAN-003,8120050440,FALSE,55613,34359
34356,TON-TDR-GAN-001,8120050426,FALSE,55616,34356
313,AJM-BHI-BIL-001,8119040510,FALSE,276,313
313,AJM-ARA-BIL-001,8119130424,FALSE,88,313
155,AJM-ARA-BIR-003,8119130102,FALSE,58,155
156,AJM-ARA-BIR-002,8119130105,FALSE,57,156
569,AJM-KEK-BSN-002,8119060622,FALSE,647,569
569,AJM-KEK-BSN-001,8119060621,FALSE,648,569
501,AJM-KEK-BOG-001,8119060201,FALSE,526,501
501,AJM-KEK-BOG-002,8119060202,FALSE,525,501
19911,TON-TDR-BTN-003,8120050405,FALSE,55052,33933
34383,TON-TDR-BTN-002,8120050402,FALSE,55648,34383
34384,TON-TDR-BTN-004,8120050404,FALSE,55645,34384
34383,TON-TDR-BTN-001,8120050401,FALSE,55646,34383
271,AJM-BHI-SOB-005,8119040531,FALSE,215,271
266,AJM-BHI-BBK-001,8119040526,FALSE,210,266
271,AJM-BHI-SOB-006,8119040531,FALSE,213,271
268,AJM-BHI-BBK-004,8119040529,FALSE,216,268
267,AJM-BHI-SOB-004,8119040528,FALSE,214,267
269,AJM-BHI-BBK-002,8119040527,FALSE,211,269
270,AJM-BHI-BBK-003,8119040530,FALSE,212,270
229,AJM-ARA-CHK-001,8119130406,FALSE,151,229
297,AJM-BHI-GOY-003,8119130227,FALSE,252,297
300,AJM-BHI-CHN-001,8119130221,FALSE,259,300
253,AJM-BHI-CHH-006,8119040211,FALSE,186,253
250,AJM-BHI-CHH-001,8119040213,FALSE,184,250
251,AJM-BHI-CHH-003,8119040213,FALSE,188,251
254,AJM-BHI-CHH-005,8119040210,FALSE,189,254
250,AJM-BHI-CHH-002,8119040209,FALSE,185,250
34354,TON-TDR-DBD-003,8120050348,FALSE,55610,34354
34413,TON-TDR-DAT-002,8120050336,FALSE,55683,34413
502,AJM-KEK-DKH-001,8119060220,FALSE,527,502
495,AJM-KEK-DLY-002,8119060111,FALSE,511,495
40702,AJM-BHI-RPP-003,8119040132,FALSE,199,261
338,AJM-BHI-DHN-003,8119040215,FALSE,312,338
335,AJM-BHI-DHN-001,8119040214,FALSE,313,335
522,AJM-KEK-LSD-003,8119060119,FALSE,569,522
220,AJM-BHI-DGR-002,8119130311,FALSE,139,220
34366,AJM-BHI-DGR-001,8119130309,FALSE,260,34366
34518,AJM-ARA-DLT-001,8119130318,FALSE,59,34518
47814,AJM-KEK-JUN-008,8119060533,FALSE,559,517
523,AJM-KEK-LSD-004,8119060123,FALSE,568,523
274,AJM-BHI-GHA-003,8119040230,FALSE,217,274
160,AJM-ARA-FTH-004,8119130114,FALSE,64,160
160,AJM-ARA-FTH-001,8119130111,FALSE,63,160
160,AJM-ARA-FTH-003,8119130113,FALSE,65,160
160,AJM-ARA-FTH-002,8119130112,FALSE,61,160
273,AJM-BHI-GHA-001,8119040227,FALSE,218,273
34053,AJM-BHI-GHA-004,8119040229,FALSE,219,34053
397,AJM-BHI-GPL-001,8119040115,FALSE,297,326
327,AJM-BHI-GPL-002,8119040112,FALSE,296,327
20003,AJM-ARA-SUP-003,8119130415,FALSE,159,47454
34357,TON-TDR-GPL-001,8120050224,FALSE,55669,34357
34404,TON-TDR-GPL-003,8120050226,FALSE,55671,34404
20003,TON-TDR-GPL-002,8120050223,FALSE,55668,47454
34405,TON-TDR-GPL-004,8120050225,FALSE,55670,34405
550,AJM-KEK-GRD-001,8119060624,FALSE,616,550
550,AJM-KEK-GRD-003,8119060623,FALSE,615,550
24250,AJM-KEK-GTH-001,8119060422,FALSE,618,34759
287,AJM-BHI-GDK-002,8119040319,FALSE,243,287
330,AJM-BHI-GDK-001,8119040323,FALSE,242,287
179,AJM-ARA-HMG-001,8119130429,FALSE,89,179
180,AJM-ARA-HNG-004,8119130125,FALSE,91,180
181,AJM-ARA-HNG-001,8119130122,FALSE,92,181
181,AJM-ARA-HNG-002,8119130123,FALSE,94,181
244,AJM-BHI-HIY-001,8119040220,FALSE,173,244
244,AJM-BHI-HIY-002,8119040221,FALSE,171,244
19737,TON-TDR-IND-005,8120050119,FALSE,80353,37158
34377,TON-TDR-IND-001,8120050114,FALSE,55639,34377
158,AJM-ARA-DLT-002,8119130319,FALSE,60,158
303,AJM-BHI-JAD-001,8119130308,FALSE,263,303
304,AJM-BHI-JAD-002,8119130310,FALSE,262,304
34348,TON-TDR-CHH-003,8120050206,FALSE,55601,34348
34347,TON-TDR-CHH-002,8120050207,FALSE,55600,34347
231,AJM-ARA-JAL-002,8119130417,FALSE,152,231
230,AJM-ARA-JAL-001,8119130416,FALSE,153,230
29225,AJM-BHI-JTP-001,8119040518,FALSE,228,280
328,AJM-BHI-JHI-001,8119040122,FALSE,298,328
518,AJM-KEK-DLY-003,8119060122,FALSE,561,518
34375,AJM-KEK-KCH-002,8119060417,FALSE,626,34375
34375,AJM-KEK-KCH-001,8119060416,FALSE,625,34375
21966,TON-TDR-HMR-006,8120050113,FALSE,80351,37157
34375,TON-TDR-HMR-004,8120050112,FALSE,55637,34375
34387,TON-TDR-KKL-002,8120050136,FALSE,55649,34387
37140,TON-TDR-KKL-004,8120050139,FALSE,80327,37140
34386,TON-TDR-KKL-001,8120050135,FALSE,55651,34386
34388,TON-TDR-KKL-003,8120050138,FALSE,55650,34388
506,AJM-KEK-KLR-001,8119060214,FALSE,535,506
544,AJM-KEK-PAR-004,8119060316,FALSE,603,544
339,AJM-BHI-KLY-001,8119130207,FALSE,315,339
314,AJM-BHI-KNK-001,8119040520,FALSE,279,314
315,AJM-BHI-KNK-002,8119040523,FALSE,278,315
20947,AJM-BHI-KNK-004,8119040522,FALSE,277,34432
519,AJM-KEK-KAN-001,8119060112,FALSE,562,519
519,AJM-KEK-KAN-002,8119060113,FALSE,563,519
330,AJM-BHI-KRN-001,8119040113,FALSE,299,330
29175,AJM-BHI-KRN-002,8119040116,FALSE,300,34062
329,AJM-BHI-KRN-004,8119040111,FALSE,303,329
330,AJM-BHI-KRN-005,8119040114,FALSE,301,330
329,AJM-BHI-KRN-003,8119040110,FALSE,302,329
210,AJM-ARA-HRP-001,8119130109,FALSE,129,210
34390,TON-TDR-KWR-002,8120050407,FALSE,55652,34390
34389,TON-TDR-KWR-001,8120050409,FALSE,55653,34389
9326,AJM-BHI-KLY-002,8119130209,FALSE,316,44944
149,AJM-BHI-KBN-001,8119130206,FALSE,317,149
281,AJM-BHI-KER-002,8119040517,FALSE,229,281
281,AJM-BHI-KER-001,8119040516,FALSE,230,281
320,AJM-BHI-KSH-001,8119130212,FALSE,81206,320
34392,TON-TDR-KHR-007,8120050416,FALSE,80332,34392
34394,TON-TDR-KHR-004,8120050414,FALSE,55656,34394
19987,TON-TDR-KHR-008,8120050417,FALSE,80330,34018
255,AJM-BHI-KIT-001,8119040119,FALSE,190,255
541,AJM-KEK-MLK-003,8119060219,FALSE,640,541
541,AJM-KEK-KOH-001,8119060518,FALSE,601,541
34415,TON-TDR-KUH-002,8120050344,FALSE,55687,34415
34415,TON-TDR-KUH-003,8120050345,FALSE,55684,34415
34416,TON-TDR-KUH-004,8120050346,FALSE,55686,34416
34414,TON-TDR-KUH-001,8120050347,FALSE,55685,34414
34427,TON-TDR-KUK-003,8120050125,FALSE,55703,34427
34426,TON-TDR-KUK-002,8120050123,FALSE,55705,34426
34425,TON-TDR-KUK-001,8120050124,FALSE,55704,34425
212,AJM-ARA-KMR-001,8119130107,FALSE,131,212
34126,AJM-ARA-KMR-002,8119130108,FALSE,130,34126
256,AJM-BHI-KIT-003,8119040118,FALSE,192,256
256,AJM-BHI-KIT-002,8119040117,FALSE,191,256
34064,AJM-BHI-KRT-002,8119040318,FALSE,231,34064
34064,AJM-BHI-KRT-001,8119040317,FALSE,55245,34064
572,AJM-KEK-KSH-001,8119060625,FALSE,651,572
22175,AJM-ARA-LAL-003,8119130130,FALSE,97,34164
183,AJM-ARA-LAL-004,8119130127,FALSE,96,183
186,AJM-ARA-LAL-002,8119130129,FALSE,98,186
20327,AJM-ARA-LAL-001,8119130131,FALSE,95,184
246,AJM-BHI-LMG-002,8119040327,FALSE,86708,246
245,AJM-BHI-LMG-001,8119040324,FALSE,175,245
520,AJM-KEK-LSD-002,8119060114,FALSE,565,520
454,AJM-KEK-LSD-001,8119060115,FALSE,564,454
34361,TON-TDR-LXM-001,8120050308,FALSE,55620,34361
37005,TON-TDR-LXM-004,8120050307,FALSE,55619,37005
9347,TON-TDR-LXM-003,8120050306,FALSE,55621,34037
20200,TON-TDR-MAN-002,8120050106,FALSE,55642,34380
34379,TON-TDR-MAN-001,8120050107,FALSE,55641,34379
562,AJM-KEK-MNK-001,8119060109,FALSE,636,562
288,AJM-BHI-MTJ-001,8119040306,FALSE,244,288
542,AJM-KEK-MNN-001,8119060315,FALSE,602,542
34420,TON-TDR-MEH-001,8120050332,FALSE,55692,34420
34421,TON-TDR-MEH-004,8120050331,FALSE,55691,34421
34421,TON-TDR-MEH-003,8120050330,FALSE,55693,34421
34421,TON-TDR-MEH-002,8120050329,FALSE,55694,34421
564,AJM-KEK-MLK-001,8119060215,FALSE,639,564
20150,TON-TDR-MOR-003,8120050122,FALSE,55706,37148
34428,TON-TDR-MOR-002,8120050121,FALSE,55708,34428
34428,TON-TDR-MOR-001,8120050120,FALSE,55709,34428
34428,TON-TDR-MOR-004,8120050141,FALSE,55707,34428
34396,TON-TDR-MRB-002,8120050420,FALSE,55660,34396
34396,TON-TDR-MRB-003,8120050419,FALSE,55661,34396
34395,TON-TDR-MRB-001,8120050421,FALSE,55662,34395
19947,TON-TDR-MRB-004,8120050422,FALSE,55659,34397
34398,TON-TDR-MRB-005,8120050423,FALSE,55658,34398
574,AJM-KEK-MOT-001,8119060628,FALSE,653,574
20947,TON-TDR-MDY-003,8120050317,FALSE,55710,34432
34430,TON-TDR-MDY-001,8120050315,FALSE,55711,34430
20939,TON-TDR-MDY-002,8120050318,FALSE,55712,34431
19987,TON-TDR-MDY-004,8120050316,FALSE,55167,34018
524,AJM-KEK-JUN-007,8119060121,FALSE,567,524
525,AJM-KEK-LSD-005,8119060501,FALSE,566,525
284,AJM-BHI-NND-002,8119040316,FALSE,234,284
34375,AJM-BHI-KNK-003,8119040521,FALSE,235,34375
284,AJM-BHI-NND-001,8119040315,FALSE,233,284
535,AJM-KEK-NGN-001,8119060321,FALSE,593,535
497,AJM-KEK-NYG-002,8119060108,FALSE,516,497
497,AJM-KEK-NYG-001,8119060107,FALSE,517,497
513,AJM-KEK-NEE-001,8119060619,FALSE,81607,513
33039,AJM-KEK-BHA-002,8119060512,FALSE,628,557
558,AJM-KEK-SRS-001,8119060511,FALSE,629,558
20947,AJM-BHI-NIM-001,8119040326,FALSE,177,34432
258,AJM-BHI-PDN-001,8119040126,FALSE,193,258
257,AJM-BHI-PDN-003,8119040128,FALSE,194,257
259,AJM-BHI-PDN-004,8119040129,FALSE,196,259
34053,AJM-BHI-PDL-003,8119040509,FALSE,283,34053
319,AJM-BHI-PDL-001,8119040507,FALSE,284,319
319,AJM-BHI-PDL-002,8119040508,FALSE,285,319
290,AJM-BHI-PND-001,8119040322,FALSE,83764,290
34410,TON-TDR-PND-005,8120050220,FALSE,55681,34410
34410,TON-TDR-PND-001,8120050219,FALSE,55678,34410
8989,AJM-KEK-PAR-002,8119060318,FALSE,605,545
8989,AJM-KEK-PAR-003,8119060319,FALSE,604,545
8989,AJM-KEK-PAR-001,8119060317,FALSE,607,545
34434,TON-TDR-PTH-001,8120050312,FALSE,55714,34434
34434,TON-TDR-PTH-002,8120050313,FALSE,55716,34434
34435,TON-TDR-PTH-003,8120050314,FALSE,55715,34435
34436,TON-TDR-PWL-002,8120050322,FALSE,55718,34436
34436,TON-TDR-PWL-003,8120050323,FALSE,55719,34436
34436,TON-TDR-PWL-001,8120050321,FALSE,55717,34436
547,AJM-KEK-PHR-001,8119060513,FALSE,608,547
546,AJM-KEK-PHR-002,8119060423,FALSE,609,546
8460,AJM-BHI-PPR-002,8119130216,FALSE,288,182
322,AJM-BHI-PPR-001,8119130217,FALSE,287,322
576,AJM-KEK-PRT-001,8119060633,FALSE,655,576
1233,AJM-ARA-BIL-002,8119130425,FALSE,88825,49098
190,AJM-ARA-SRJ-001,8119130422,FALSE,103,190
344,AJM-BHI-RMM-003,8119040224,FALSE,318,344
337,AJM-BHI-DHN-004,8119040216,FALSE,311,337
343,AJM-BHI-RMM-002,8119040225,FALSE,320,343
345,AJM-BHI-RMM-001,8119040223,FALSE,319,345
332,AJM-BHI-RTC-002,8119040121,FALSE,305,332
332,AJM-BHI-RTC-001,8119040120,FALSE,304,332
34409,TON-TDR-PND-004,8120050221,FALSE,55677,34409
34411,TON-TDR-PND-002,8120050218,FALSE,55680,34411
260,AJM-BHI-RPP-002,8119040130,FALSE,198,260
262,AJM-BHI-RPP-001,8119040131,FALSE,197,262
159,AJM-ARA-FTH-005,8119130116,FALSE,62,159
164,AJM-ARA-SDP-002,8119130104,FALSE,70,164
161,AJM-ARA-FTH-006,8119130115,FALSE,66,161
164,AJM-ARA-SDP-001,8119130103,FALSE,71,164
536,AJM-KEK-SAD-002,8119060304,FALSE,594,536
536,AJM-KEK-SAD-001,8119060303,FALSE,595,536
537,AJM-KEK-SDA-001,8119060305,FALSE,596,537
531,AJM-KEK-SKR-002,8119060415,FALSE,584,531
531,AJM-KEK-SKR-001,8119060414,FALSE,583,531
22240,TON-TDR-SLG-001,8120050410,FALSE,55664,34399
34400,TON-TDR-SLG-002,8120050408,FALSE,55663,34400
165,AJM-ARA-SML-001,8119130316,FALSE,73,165
166,AJM-ARA-SML-002,8119130320,FALSE,72,166
32940,TON-TDR-SAN-001,8120050302,FALSE,55622,34365
34366,TON-TDR-SAN-002,8120050303,FALSE,55623,34366
323,AJM-BHI-SAR-001,8119130210,FALSE,291,323
323,AJM-BHI-SAR-004,8119040612,FALSE,290,323
323,AJM-BHI-SAR-002,8119130211,FALSE,289,323
323,AJM-BHI-SAR-003,8119130213,FALSE,292,323
561,AJM-KEK-MDK-002,8119060522,FALSE,635,561
560,AJM-KEK-SRS-002,8119060520,FALSE,634,560
194,AJM-ARA-SYA-005,8119130120,FALSE,108,194
193,AJM-ARA-SYA-004,8119130119,FALSE,104,193
306,AJM-BHI-STL-001,8119130307,FALSE,267,306
579,AJM-KEK-SAW-008,8119060608,FALSE,662,579
579,AJM-KEK-SAW-009,8119060609,FALSE,665,579
579,AJM-KEK-SAW-005,8119060605,FALSE,658,579
579,AJM-KEK-SAW-002,8119060602,FALSE,663,579
579,AJM-KEK-SAW-004,8119060604,FALSE,661,579
579,AJM-KEK-SAW-001,8119060601,FALSE,660,579
579,AJM-KEK-SAW-007,8119060606,FALSE,664,579
579,AJM-KEK-SAW-003,8119060603,FALSE,666,579
34422,TON-TDR-SWR-003,8120050342,FALSE,55696,34422
34422,TON-TDR-SWR-002,8120050339,FALSE,55695,34422
34422,TON-TDR-SWR-001,8120050338,FALSE,55697,34422
500,AJM-KEK-SHM-001,8119060532,FALSE,523,500
34376,TON-TDR-HMR-005,8120050111,FALSE,55635,34376
19900,AJM-ARA-SUP-002,8119130418,FALSE,158,234
278,AJM-BHI-GHA-002,8119040228,FALSE,220,278
262,AJM-BHI-SOB-003,,FALSE,222,262
24055,AJM-BHI-SOB-002,8119040231,FALSE,221,275
277,AJM-BHI-SOB-001,8119040226,FALSE,223,277
215,AJM-ARA-SNR-001,8119130110,FALSE,135,215
34024,AJM-KEK-JUN-006,8119060531,FALSE,86843,34024
19360,AJM-KEK-SND-001,8119060222,FALSE,552,514
235,AJM-ARA-SUP-001,8119130413,FALSE,160,235
263,AJM-BHI-SRJ-002,8119040107,FALSE,200,263
264,AJM-BHI-SRJ-001,8119040108,FALSE,201,264
203,AJM-ARA-BIL-003,8119130423,FALSE,123,203
236,AJM-ARA-TJP-004,8119130404,FALSE,161,236
239,AJM-ARA-TJP-001,8119130403,FALSE,164,239
507,AJM-KEK-TNK-001,8119060208,FALSE,536,507
566,AJM-KEK-TSW-001,8119060218,FALSE,643,566
34367,TON-TDR-THD-001,8120050131,FALSE,55627,34367
34368,TON-TDR-THD-003,8120050129,FALSE,55626,34368
34368,TON-TDR-THD-002,8120050128,FALSE,55625,34368
34368,TON-TDR-THD-004,8120050130,FALSE,55624,34368
34020,AJM-KEK-TTR-001,8119060519,FALSE,55169,34020
34369,TON-TDR-TOP-001,8120050304,FALSE,55628,34369
508,AJM-KEK-UND-001,8119060203,FALSE,537,508
34423,TON-TDR-UNY-003,8120050343,FALSE,55701,34423
34423,TON-TDR-UNY-001,8120050341,FALSE,55699,34423
34423,TON-TDR-UNY-002,8120050340,FALSE,55700,34423
34423,TON-TDR-UNY-004,8120050349,FALSE,55698,34423
249,AJM-BHI-BND-001,8119040101,FALSE,178,249
249,AJM-BHI-BND-003,8119040103,FALSE,180,249
249,AJM-BHI-BND-004,8119040104,FALSE,181,249
249,AJM-BHI-BND-005,8119040105,FALSE,182,249
249,AJM-BHI-BND-002,8119040102,FALSE,179,249
249,AJM-BHI-BND-006,8119040106,FALSE,183,249
265,AJM-BHI-BHN-003,8119040202,FALSE,207,265
265,AJM-BHI-BHN-004,8119040204,FALSE,203,265
265,AJM-BHI-BHN-008,8119040208,FALSE,205,265
265,AJM-BHI-DHN-003,8119040203,FALSE,209,265
265,AJM-BHI-BHN-001,8119040206,FALSE,208,265
265,AJM-BHI-BHN-002,8119040205,FALSE,206,265
265,AJM-BHI-BHN-006,8119040201,FALSE,204,265
265,AJM-BHI-BHN-007,8119040207,FALSE,202,265
279,AJM-BHI-CHM-004,8119040314,FALSE,227,279
279,AJM-BHI-CHM-002,8119040312,FALSE,225,279
279,AJM-BHI-CHM-001,8119040311,FALSE,224,279
279,AJM-BHI-CHM-003,8119040313,FALSE,226,279
285,AJM-BHI-DVL-005,8119040305,FALSE,236,285
285,AJM-BHI-DVL-003,8119040304,FALSE,237,285
285,AJM-BHI-DVL-002,8119040301,FALSE,239,285
285,AJM-BHI-DVL-004,8119040302,FALSE,240,285
285,AJM-BHI-DVL-001,8119040303,FALSE,238,285
317,AJM-BHI-NAG-003,8119040503,FALSE,280,317
317,AJM-BHI-NAG-001,8119040501,FALSE,281,317
317,AJM-BHI-NAG-002,8119040502,FALSE,282,317
334,AJM-BHI-SHN-004,8119040135,FALSE,308,334
333,AJM-BHI-SHN-002,8119040125,FALSE,306,333
334,AJM-BHI-SHN-001,8119040124,FALSE,309,334
334,AJM-BHI-SHN-003,8119040123,FALSE,307,334
494,AJM-KEK-BGH-007,8119060124,FALSE,509,494
494,AJM-KEK-BGH-006,8119060106,FALSE,504,494
494,AJM-KEK-BGH-004,8119060104,FALSE,507,494
494,AJM-KEK-BGH-001,8119060101,FALSE,506,494
494,AJM-KEK-BGH-005,8119060105,FALSE,508,494
494,AJM-KEK-BGH-002,8119060102,FALSE,505,494
494,AJM-KEK-BGH-003,8119060103,FALSE,510,494
498,AJM-KEK-DEO-002,8119060508,FALSE,519,498
498,AJM-KEK-DEO-003,8119060509,FALSE,518,498
498,AJM-KEK-DEO-004,8119060510,FALSE,521,498
498,AJM-KEK-DEO-001,8119060507,FALSE,520,498
516,AJM-KEK-JUN-002,8119060503,FALSE,555,516
516,AJM-KEK-JUN-001,8119060502,FALSE,556,516
516,AJM-KEK-JUN-005,8119060506,FALSE,560,516
516,AJM-KEK-JUN-004,8119060505,FALSE,557,516
516,AJM-KEK-JUN-003,8119060504,FALSE,558,516
529,AJM-KEK-KHW-001,8119060411,FALSE,580,529
529,AJM-KEK-KHW-003,8119060413,FALSE,581,529
529,AJM-KEK-KHW-002,8119060412,FALSE,578,529
528,AJM-KEK-KHW-004,8119060424,FALSE,579,528
496,AJM-KEK-MVD-001,8119060116,FALSE,514,496
496,AJM-KEK-MVD-002,8119060117,FALSE,515,496
496,AJM-KEK-MVD-003,8119060118,FALSE,513,496
559,AJM-KEK-PRN-004,8119060517,FALSE,633,559
559,AJM-KEK-PRN-002,8119060515,FALSE,631,559
559,AJM-KEK-PRN-001,8119060514,FALSE,630,559
559,AJM-KEK-PRN-003,8119060516,FALSE,632,559
189,AJM-ARA-RMP-001,8119130419,FALSE,99,189
187,AJM-ARA-RMP-002,8119130421,FALSE,101,187
565,AJM-KEK-SAL-001,8119060216,FALSE,641,565
565,AJM-KEK-SAL-002,8119060217,FALSE,642,565
296,AJM-BHI-GOY-001,8119130225,FALSE,250,296
296,AJM-BHI-GOY-002,8119130226,FALSE,251,296
295,AJM-BHI-GOY-006,8119130228,FALSE,255,295
296,AJM-BHI-GOY-004,8119130224,FALSE,254,296
294,AJM-BHI-GOY-005,8119130229,FALSE,253,294
209,AJM-ARA-HRP-002,8119130106,FALSE,128,209
305,AJM-BHI-JOT-004,8119130222,FALSE,856,445
305,AJM-BHI-JOT-001,8119130218,FALSE,266,305
305,AJM-BHI-JOT-003,8119130220,FALSE,265,305
305,AJM-BHI-JOT-002,8119130219,FALSE,264,305
163,AJM-ARA-KHR-001,8119130313,FALSE,69,163
29206,AJM-ARA-KHR-004,8119130317,FALSE,68,34089
163,AJM-ARA-KHR-003,8119130314,FALSE,67,163
232,AJM-ARA-SAP-002,8119130410,FALSE,157,232
232,AJM-ARA-SAP-001,8119130409,FALSE,155,232
232,AJM-ARA-SAP-004,8119130412,FALSE,156,232
232,AJM-ARA-SAP-003,8119130411,FALSE,154,232
298,AJM-BHI-SHR-001,8119130301,FALSE,256,298
299,AJM-BHI-SHR-003,8119130306,FALSE,257,299
298,AJM-BHI-SHR-002,8119130302,FALSE,258,298
324,AJM-BHI-SHK-003,8119130223,FALSE,294,324
325,AJM-BHI-SHK-001,8119130214,FALSE,295,325
325,AJM-BHI-SHK-002,8119130215,FALSE,293,325
19981,AJM-ARA-SYA-003,8119130121,FALSE,105,46262
195,AJM-ARA-SYA-002,8119130118,FALSE,107,195
195,AJM-ARA-SYA-001,8119130117,FALSE,106,195
346,AJM-BHI-TNT-004,8119130204,FALSE,325,346
346,AJM-BHI-TNT-001,8119130201,FALSE,324,346
346,AJM-BHI-TNT-002,8119130202,FALSE,321,346
346,AJM-BHI-TNT-003,8119130203,FALSE,322,346
