to,from,Village Census code,Id,,,,,,
3280,20809,74567,8178,,,,,,
3282,3282,74581,8184,,,,,,
3403,3403,73529,8495,,,,,,
3393,3393,72583,8460,,,,,,
3436,3436,74260,8623,,,,,,
3392,3392,73938,8458,,,,,,
3297,3297,74625,8212,,,,,,
3409,3409,74100,8509,,,,,,
20232,3395,74191,8467,,,,,,
3295,3295,74615,8209,,,,,,
3434,3434,74261,8618,,,,,,
3250,3250,74022,8120,,,,,,
3404,3404,74104,8499,,,,,,
3179,3179,69223,7902,,,,,,
3280,3147,73687,7810,,,,,,
3396,3396,74154,8470,,,,,,
3386,3386,73732,8438,,,,,,
3320,3319,74591,8267,,,,,,
20225,20225,73996,8075,,,,,,
3436,3436,74262,8624,,,,,,
20235,20235,73647,8474,,,,,,
20238,3425,73962,8590,,,,,,
20236,20236,74235,8478,,,,,,
3304,3304,74534,8242,,,,,,
3417,3417,74138,8542,,,,,,
3333,3333,74643,8291,,,,,,
20215,20215,74298,7979,,,,,,
3232,3232,74003,8053,,,,,,
3432,3432,74179,8610,,,,,,
3214,3214,74347,8002,,,,,,
3246,3246,73999,8089,,,,,,
3237,3237,74082,8068,,,,,,
3409,3409,74105,8510,,,,,,
3428,3428,74166,8602,,,,,,
3197,3197,74381,7965,,,,,,
3256,3256,73982,8135,,,,,,
3424,3245,73868,8087,,,,,,
3186,3186,74274,7921,,,,,,
3334,3334,74650,8292,,,,,,
3302,3302,74537,8238,,,,,,
3405,3405,74112,8503,,,,,,
3305,3305,74540,8243,,,,,,
3310,3310,74558,8252,,,,,,
3308,3308,74553,8249,,,,,,
20223,20223,73994,8076,,,,,,
3259,3259,73849,8144,,,,,,
3264,3264,73897,8152,,,,,,
3320,3320,74592,8269,,,,,,
3434,3434,98819,8619,,,,,,
3265,3265,73896,8154,,,,,,
3257,3257,74017,8138,,,,,,
20231,3335,0,8294,,,,,,
3320,3325,74570,8279,,,,,,
3317,3317,74638,8263,,,,,,
3387,3387,74125,8441,,,,,,
3179,3179,103061,7903,,,,,,
3196,3196,74362,7963,,,,,,
3403,3403,73956,8496,,,,,,
3179,3179,75178,7904,,,,,,
3197,3197,74380,7966,,,,,,
3212,3212,74345,7999,,,,,,
3417,3431,0,8609,,,,,,
3283,3283,74582,8185,,,,,,
3284,3284,74565,8186,,,,,,
3394,3394,75312,8724,,,,,,
3214,3217,74386,8012,,,,,,
3295,3382,74411,8428,,,,,,
3418,3418,74142,8545,,,,,,
3418,3418,74143,8546,,,,,,
3302,3302,74538,8239,,,,,,
3276,3276,74597,8172,,,,,,
20233,3402,0,8494,,,,,,
3384,3384,74134,8433,,,,,,
20226,3266,73900,8159,,,,,,
3318,3318,74635,8264,,,,,,
3246,3246,74007,8090,,,,,,
3177,3177,74303,7899,,,,,,
3180,3180,74275,7907,,,,,,
3436,3436,74259,8625,,,,,,
3399,3399,0,8482,,,,,,
3401,3437,74263,8626,,,,,,
3252,3252,74023,8127,,,,,,
3306,3306,74562,8244,,,,,,
3427,20189,74913,7781,,,,,,
3307,3307,74543,8245,,,,,,
3181,3181,74301,7912,,,,,,
20662,20662,74266,8622,,,,,,
3253,3253,74026,8128,,,,,,
3432,3432,74177,8611,,,,,,
3321,3321,74549,8270,,,,,,
3267,3267,73850,8160,,,,,,
3432,3432,74180,8612,,,,,,
3326,3326,74528,8280,,,,,,
3438,3438,74216,8629,,,,,,
20228,20228,0,8155,,,,,,
20215,20215,73594,7980,,,,,,
3265,3265,73907,8156,,,,,,
20231,3277,74596,8174,,,,,,
3247,3247,74010,8093,,,,,,
3201,3201,74272,7974,,,,,,
3253,3253,74025,8129,,,,,,
3400,3400,74247,8485,,,,,,
3232,3232,74001,8054,,,,,,
3400,3400,74248,8486,,,,,,
3409,3409,74103,8511,,,,,,
3215,3215,74349,8006,,,,,,
20231,20231,74529,8273,,,,,,
3294,3294,74619,8206,,,,,,
3388,3388,74133,8444,,,,,,
3201,3201,0,45855,,,,,,
20231,3335,927946,8295,,,,,,
3327,3327,74575,8282,,,,,,
16618,16618,93839,36514,,,,,,
16618,16618,107502,36515,,,,,,
16619,16619,0,36516,,,,,,
16619,16619,107458,36517,,,,,,
16619,16619,107455,36518,,,,,,
16619,16619,107457,36519,,,,,,
16620,16620,107461,36520,,,,,,
16628,16628,0,36535,,,,,,
16629,16629,87092,36536,,,,,,
16603,16603,#N/A,37299,,,,,,
16630,16630,107370,36538,,,,,,
16551,16551,107357,37623,,,,,,
16631,16631,107555,36539,,,,,,
16632,16632,107565,36540,,,,,,
16632,16632,91393,36541,,,,,,
16632,16632,74325,36542,,,,,,
16633,16633,107369,36544,,,,,,
16641,16641,107390,36556,,,,,,
16642,16642,107389,36557,,,,,,
16643,16643,107391,36558,,,,,,
16644,16644,107394,36562,,,,,,
16644,16644,107392,36559,,,,,,
16644,16644,107395,36560,,,,,,
16644,16644,79874,36561,,,,,,
16645,16645,107403,36563,,,,,,
16646,16646,107397,36565,,,,,,
16622,16622,107474,36524,,,,,,
16661,16661,107365,38039,,,,,,
16647,16647,97407,36566,,,,,,
16663,16663,107379,36607,,,,,,
16663,16663,107573,36608,,,,,,
16541,16541,#N/A,37301,,,,,,
16634,16634,107422,37955,,,,,,
16393,16393,#N/A,38051,,,,,,
16660,16660,107385,36600,,,,,,
16660,16660,107386,36601,,,,,,
16660,16660,91414,36597,,,,,,
16660,16660,0,36602,,,,,,
16661,16661,107364,36603,,,,,,
16604,16604,#N/A,39434,,,,,,
16662,16662,107366,36605,,,,,,
16662,16662,107367,36606,,,,,,
16664,16664,107372,36609,,,,,,
16664,16664,108733,36611,,,,,,
16664,16664,95082,36610,,,,,,
16664,16664,107373,36612,,,,,,
16665,16665,107388,36613,,,,,,
16650,16650,107447,36572,,,,,,
16653,16653,107414,36577,,,,,,
16653,16653,73520,36579,,,,,,
16655,16655,75901,36583,,,,,,
16655,16655,107421,36584,,,,,,
16655,16655,73049,36585,,,,,,
16655,16655,107376,36578,,,,,,
16634,16634,97458,36545,,,,,,
16649,16649,#N/A,39251,,,,,,
16639,16639,107363,36554,,,,,,
19071,19071,#N/A,48031,,,,,,
16635,16635,107396,39250,,,,,,
16635,16635,75662,36546,,,,,,
16636,16636,107530,36547,,,,,,
16636,16636,107570,36548,,,,,,
16637,16637,107408,36549,,,,,,
16637,16637,0,39184,,,,,,
16637,16637,107411,40274,,,,,,
16638,16638,107412,36550,,,,,,
16640,16640,107409,36555,,,,,,
19577,19577,107016,35990,,,,,,
19577,19577,107011,35989,,,,,,
19577,19577,107015,35992,,,,,,
19578,19578,107027,35988,,,,,,
16392,16392,107024,35974,,,,,,
16393,16393,107023,35975,,,,,,
16393,16393,101225,35976,,,,,,
16393,16393,107028,35977,,,,,,
19071,19071,97474,39345,,,,,,
16393,16393,107033,38052,,,,,,
16395,16395,98912,35982,,,,,,
16395,16395,107005,35983,,,,,,
16395,16395,107007,35984,,,,,,
16396,16396,91563,35985,,,,,,
16397,16397,107025,35986,,,,,,
16397,16397,107026,35987,,,,,,
16629,16629,107378,36537,,,,,,
16398,16398,107010,35993,,,,,,
16398,16398,107012,35994,,,,,,
16402,16402,91519,36010,,,,,,
16402,16402,107038,36009,,,,,,
16403,16403,107040,36011,,,,,,
16403,16403,107041,36012,,,,,,
16403,16403,107034,36013,,,,,,
16403,16403,107043,38147,,,,,,
16404,16404,107037,36016,,,,,,
16535,16535,107208,36297,,,,,,
16410,16410,86866,36024,,,,,,
16410,16410,107054,36025,,,,,,
16409,16409,92115,36023,,,,,,
16411,16411,107072,36028,,,,,,
16411,16411,107071,36029,,,,,,
16411,16411,107070,36030,,,,,,
16411,16411,107068,36026,,,,,,
16411,16411,107067,36027,,,,,,
16413,16413,107058,36038,,,,,,
16413,16413,91732,36039,,,,,,
16413,16413,107057,36040,,,,,,
16413,16413,94565,36041,,,,,,
16414,16414,97516,36042,,,,,,
16414,16414,94653,36043,,,,,,
16414,16414,107064,36045,,,,,,
16414,16414,107055,36044,,,,,,
16412,16412,107074,36036,,,,,,
16412,16412,107075,36037,,,,,,
16412,16412,0,36034,,,,,,
16412,16412,99672,36035,,,,,,
19575,19575,107092,36031,,,,,,
19575,19575,107882,36033,,,,,,
19575,19575,107078,36032,,,,,,
16406,16406,107049,36020,,,,,,
16407,16407,107050,36021,,,,,,
16408,16408,107051,36022,,,,,,
19576,19576,106994,38149,,,,,,
16535,16535,#N/A,36299,,,,,,
19576,19576,106995,36015,,,,,,
19513,19513,107381,38214,,,,,,
16400,16400,106998,35999,,,,,,
16400,16400,107001,36000,,,,,,
16400,16400,106999,36001,,,,,,
16400,16400,106997,36002,,,,,,
16394,16394,107004,35979,,,,,,
16394,16394,107002,35981,,,,,,
19513,19513,107382,38213,,,,,,
19513,19513,#N/A,38215,,,,,,
16401,16401,106987,36006,,,,,,
16401,16401,106981,36007,,,,,,
16401,16401,106982,36008,,,,,,
16401,16401,97058,38152,,,,,,
16401,16401,#N/A,36005,,,,,,
16401,16401,106988,38150,,,,,,
16401,16401,#N/A,47531,,,,,,
16399,16399,100984,35995,,,,,,
16399,16399,106989,35997,,,,,,
16405,16405,106993,36017,,,,,,
16405,16405,99250,36018,,,,,,
16405,16405,106992,36019,,,,,,
16532,16532,101424,36289,,,,,,
16532,16532,107226,36291,,,,,,
16532,16532,107255,36293,,,,,,
16533,16533,107276,36295,,,,,,
16533,16533,75851,36294,,,,,,
16534,16534,107275,36296,,,,,,
16535,16535,107227,36301,,,,,,
16535,16535,107207,36300,,,,,,
16401,16401,#N/A,47532,,,,,,
16535,16535,0,36298,,,,,,
16394,16394,101545,38050,,,,,,
16536,16536,107260,36302,,,,,,
16536,16536,107274,36303,,,,,,
16589,16589,#N/A,37348,,,,,,
16537,16537,107259,36304,,,,,,
16546,16546,75438,36317,,,,,,
16546,16546,83867,36318,,,,,,
16546,16546,107200,36319,,,,,,
16546,16546,107185,36320,,,,,,
16546,16546,107183,36321,,,,,,
16547,16547,107089,36322,,,,,,
16547,16547,107087,36324,,,,,,
16548,16548,107085,36325,,,,,,
16548,16548,79644,36326,,,,,,
16548,16548,107082,36327,,,,,,
16548,16548,0,37318,,,,,,
16549,16549,95077,36329,,,,,,
16549,16549,107187,36330,,,,,,
16549,16549,107193,36331,,,,,,
16549,16549,107188,36332,,,,,,
16549,16549,72685,36334,,,,,,
16549,16549,107190,36333,,,,,,
16550,16550,107199,36335,,,,,,
16550,16550,91405,36336,,,,,,
16589,16589,#N/A,37349,,,,,,
20562,20562,107195,36337,,,,,,
20562,20562,107198,36339,,,,,,
20562,20562,99073,36338,,,,,,
20563,20563,107360,36353,,,,,,
20563,20563,107359,36352,,,,,,
20563,20563,107362,36351,,,,,,
20563,20563,107361,36350,,,,,,
16552,16552,107339,36344,,,,,,
16552,16552,100255,36345,,,,,,
16554,16554,96732,36347,,,,,,
16554,16554,97950,36348,,,,,,
16554,16554,107344,36349,,,,,,
16595,16595,#N/A,39449,,,,,,
16668,16668,#N/A,36620,,,,,,
16555,16555,107352,36354,,,,,,
16555,16555,107341,36355,,,,,,
16558,16558,91343,36361,,,,,,
16558,16558,98923,36362,,,,,,
16559,16559,0,36363,,,,,,
16559,16559,107313,36364,,,,,,
16559,16559,104966,36366,,,,,,
16560,16560,107335,36367,,,,,,
16560,16560,107323,36368,,,,,,
19584,19584,90421,36378,,,,,,
16561,16561,107106,36369,,,,,,
16561,16561,75536,36370,,,,,,
16562,16562,107112,36371,,,,,,
16563,16563,80356,36372,,,,,,
16563,16563,107104,36373,,,,,,
16563,16563,107123,36374,,,,,,
16563,16563,73383,36375,,,,,,
16564,16564,107120,36376,,,,,,
16564,16564,107272,36377,,,,,,
16565,16565,0,36379,,,,,,
16565,16565,76410,36380,,,,,,
16566,16566,0,36383,,,,,,
16566,16566,107269,36381,,,,,,
16566,16566,107271,36382,,,,,,
16567,16567,107267,36384,,,,,,
16567,16567,107266,36385,,,,,,
16568,16568,107265,36386,,,,,,
16569,16569,0,36387,,,,,,
16569,16569,95568,36388,,,,,,
16569,16569,107270,36389,,,,,,
16569,16569,107292,36390,,,,,,
16570,16570,107263,36391,,,,,,
16570,16570,82162,36392,,,,,,
16571,16571,79233,36393,,,,,,
16571,16571,107253,36394,,,,,,
16571,16571,0,36395,,,,,,
16572,16572,107305,36396,,,,,,
16573,16573,99267,36397,,,,,,
16573,16573,107329,36398,,,,,,
16573,16573,107328,36399,,,,,,
16573,16573,107326,36400,,,,,,
16574,16574,107295,36401,,,,,,
16575,16575,89143,36402,,,,,,
16575,16575,107294,36403,,,,,,
16576,16576,75662,36404,,,,,,
16576,16576,87190,36405,,,,,,
16577,16577,107279,36408,,,,,,
16577,16577,107286,36409,,,,,,
16578,16578,107302,36410,,,,,,
16554,16554,107354,37309,,,,,,
16579,16579,107296,36411,,,,,,
16579,16579,107297,36412,,,,,,
16579,16579,107303,36413,,,,,,
19586,19586,107321,36365,,,,,,
19586,19586,107318,36428,,,,,,
19586,19586,107319,36431,,,,,,
19587,19587,107325,36436,,,,,,
19587,19587,98544,36434,,,,,,
19587,19587,0,36437,,,,,,
19587,19587,107307,36433,,,,,,
19587,19587,107306,36438,,,,,,
16580,16580,97811,36414,,,,,,
16581,16581,107247,36416,,,,,,
16581,16581,107250,36417,,,,,,
16581,16581,107249,36418,,,,,,
16581,16581,107248,36419,,,,,,
16582,16582,107232,36420,,,,,,
16582,16582,107206,36421,,,,,,
16582,16582,87190,36422,,,,,,
16582,16582,99445,36424,,,,,,
16582,16582,107233,36423,,,,,,
16583,16583,107243,36427,,,,,,
16583,16583,107312,36426,,,,,,
16583,16583,107244,36425,,,,,,
16584,16584,73155,36430,,,,,,
16584,16584,107316,36432,,,,,,
16584,16584,107322,36429,,,,,,
16585,16585,79494,36435,,,,,,
16585,16585,107310,36439,,,,,,
16585,16585,99125,36440,,,,,,
16555,16555,#N/A,37310,,,,,,
16586,16586,99854,36441,,,,,,
16586,16586,107236,36442,,,,,,
16587,16587,107241,36444,,,,,,
16587,16587,98419,36445,,,,,,
16588,16588,107245,36446,,,,,,
16588,16588,107332,36447,,,,,,
16588,16588,107246,36448,,,,,,
20805,20805,107240,36415,,,,,,
16589,16589,107143,36449,,,,,,
16589,16589,107159,36450,,,,,,
19069,19069,107484,39353,,,,,,
19073,19073,107437,39555,,,,,,
16590,16590,107178,36451,,,,,,
16590,16590,107204,36452,,,,,,
16590,16590,91563,36453,,,,,,
16590,16590,107176,36454,,,,,,
16591,16591,107146,36457,,,,,,
16592,16592,107141,36458,,,,,,
16592,16592,74962,36459,,,,,,
16593,16593,107136,36460,,,,,,
16593,16593,107148,36461,,,,,,
16594,16594,107155,36462,,,,,,
16594,16594,106986,36463,,,,,,
16595,16595,100485,36464,,,,,,
16595,16595,107157,36465,,,,,,
16586,16586,#N/A,47932,,,,,,
16596,16596,92103,36466,,,,,,
16596,16596,107122,36467,,,,,,
16597,16597,107126,36468,,,,,,
20561,20561,107224,36494,,,,,,
20561,20561,97913,36487,,,,,,
20561,20561,107214,36485,,,,,,
16603,16603,107174,36483,,,,,,
16630,16630,107423,37106,,,,,,
16604,16604,107212,36484,,,,,,
16604,16604,107209,36486,,,,,,
16404,16404,107038,47767,,,,,,
16605,16605,107175,36488,,,,,,
16550,16550,76883,37322,,,,,,
16606,16606,107220,36490,,,,,,
16607,16607,0,36491,,,,,,
16607,16607,108514,36492,,,,,,
16608,16608,96291,36493,,,,,,
16609,16609,107223,36495,,,,,,
16609,16609,73594,36496,,,,,,
19585,19585,107114,36499,,,,,,
19585,19585,107100,36500,,,,,,
16610,16610,107101,36497,,,,,,
16611,16611,107116,36498,,,,,,
16612,16612,91470,36501,,,,,,
16612,16612,101361,36502,,,,,,
16613,16613,107095,36503,,,,,,
16613,16613,97329,36504,,,,,,
16646,16646,#N/A,36564,,,,,,
16646,16646,#N/A,38897,,,,,,
16536,16536,#N/A,40588,,,,,,
16694,16694,#N/A,38201,,,,,,
16639,16639,79617,36552,,,,,,
16397,16397,#N/A,40332,,,,,,
16598,16598,#N/A,36474,,,,,,
16598,16598,#N/A,36471,,,,,,
16598,16598,#N/A,36472,,,,,,
16598,16598,#N/A,36473,,,,,,
16598,16598,#N/A,36469,,,,,,
16598,16598,#N/A,36475,,,,,,
16598,16598,#N/A,36476,,,,,,
16598,16598,#N/A,36470,,,,,,
16598,16598,#N/A,39411,,,,,,
16598,16598,#N/A,39412,,,,,,
16598,16598,#N/A,39413,,,,,,
16598,16598,#N/A,39414,,,,,,
16538,16538,99915,36305,,,,,,
16539,16539,107166,36306,,,,,,
16540,16540,107165,36307,,,,,,
16541,16541,107167,36308,,,,,,
16598,16598,#N/A,39415,,,,,,
16542,16542,107171,36309,,,,,,
16543,16543,107215,36310,,,,,,
16544,16544,107170,36311,,,,,,
16544,16544,107169,36312,,,,,,
16545,16545,107163,36315,,,,,,
16545,16545,107162,36316,,,,,,
16545,16545,107164,36314,,,,,,
16599,16599,107121,36477,,,,,,
16599,16599,107135,36478,,,,,,
16600,16600,107128,36479,,,,,,
16601,16601,107132,36480,,,,,,
16601,16601,107133,36481,,,,,,
16602,16602,107130,36482,,,,,,
16551,16551,107351,36340,,,,,,
16551,16551,107355,36341,,,,,,
16551,16551,107350,36342,,,,,,
16551,16551,98398,36343,,,,,,
16598,16598,#N/A,39416,,,,,,
16556,16556,99527,36357,,,,,,
16556,16556,107345,36358,,,,,,
19583,19583,107336,36356,,,,,,
19583,19583,107346,36360,,,,,,
16553,16553,0,36346,,,,,,
16557,16557,107347,36359,,,,,,
16598,16598,#N/A,39417,,,,,,
19070,19070,107482,39349,,,,,,
19071,19071,107483,48032,,,,,,
16598,16598,#N/A,39418,,,,,,
19071,19071,107481,39344,,,,,,
16598,16598,#N/A,39419,,,,,,
19071,19071,107483,48032,,,,,,
19072,19072,107485,39351,,,,,,
19514,19514,107553,36510,,,,,,
19514,19514,93157,36511,,,,,,
16614,16614,99459,36507,,,,,,
16614,16614,107541,36506,,,,,,
16614,16614,101486,36505,,,,,,
16615,16615,107503,36508,,,,,,
16616,16616,107552,36509,,,,,,
16617,16617,107505,36512,,,,,,
16617,16617,107492,36513,,,,,,
19078,19078,107441,36529,,,,,,
19080,19080,107470,39561,,,,,,
19080,19080,107411,38217,,,,,,
16598,16598,#N/A,39420,,,,,,
16622,16622,103977,36523,,,,,,
16624,16624,107471,36527,,,,,,
16624,16624,0,36528,,,,,,
16624,16624,78538,36526,,,,,,
16626,16626,107472,36532,,,,,,
16626,16626,83719,36533,,,,,,
16648,16648,70795,36567,,,,,,
16648,16648,107427,36568,,,,,,
16651,16651,0,49124,,,,,,
16652,16652,107430,36576,,,,,,
16652,16652,107432,36575,,,,,,
16656,16656,0,36586,,,,,,
19516,19516,107514,36589,,,,,,
19516,19516,107560,36590,,,,,,
16657,16657,107561,36587,,,,,,
16657,16657,107559,36588,,,,,,
16658,16658,107568,36591,,,,,,
16658,16658,107416,36592,,,,,,
16659,16659,99672,36594,,,,,,
16659,16659,0,36595,,,,,,
16659,16659,107564,36596,,,,,,
16659,16659,99267,36397,,,,,,
16659,16659,107525,36593,,,,,,
16667,16667,107433,36617,,,,,,
16667,16667,101192,36618,,,,,,
16667,16667,107478,36619,,,,,,
16691,16691,#N/A,36669,,,,,,
16671,16671,107475,36625,,,,,,
16671,16671,107476,36626,,,,,,
16673,16673,107477,36629,,,,,,
16606,16606,#N/A,36489,,,,,,
19073,19073,107431,39556,,,,,,
16649,16649,107446,36569,,,,,,
16649,16649,83867,36570,,,,,,
19576,19576,106996,38153,,,,,,
16621,16621,107453,36521,,,,,,
16621,16621,107452,36522,,,,,,
19576,19576,78039,36014,,,,,,
16654,16654,0,36580,,,,,,
16654,16654,107426,36581,,,,,,
16654,16654,107425,36582,,,,,,
16674,16674,107465,36630,,,,,,
16674,16674,107499,36631,,,,,,
16675,16675,107497,36633,,,,,,
16675,16675,107498,36632,,,,,,
16676,16676,107496,36634,,,,,,
16677,16677,107469,36635,,,,,,
16677,16677,107466,36636,,,,,,
16677,16677,108226,36637,,,,,,
16678,16678,107500,36640,,,,,,
16678,16678,107464,36638,,,,,,
16679,16679,107467,36642,,,,,,
16694,16694,107512,36680,,,,,,
16692,16655,#N/A,36670,,,,,,
16680,16680,107516,36643,,,,,,
16680,16680,107515,36644,,,,,,
16681,16681,0,36646,,,,,,
16681,16681,107489,36647,,,,,,
16682,16682,107513,36648,,,,,,
16683,16683,0,36649,,,,,,
16683,16683,79861,36650,,,,,,
16685,16685,107488,36652,,,,,,
16693,16693,87760,36679,,,,,,
16689,16689,107537,36663,,,,,,
16689,16689,107543,36662,,,,,,
16686,16686,107545,36653,,,,,,
16686,16686,107549,36654,,,,,,
16687,16687,107418,36656,,,,,,
16687,16687,107584,36657,,,,,,
16688,16688,73163,36660,,,,,,
16688,16688,0,36661,,,,,,
16690,16690,108568,36664,,,,,,
16690,16690,98419,36665,,,,,,
16690,16690,86266,36666,,,,,,
16691,16691,107557,36668,,,,,,
16691,16691,107533,36667,,,,,,
16692,16655,107508,41919,,,,,,
16692,16655,107536,36671,,,,,,
16692,16655,107539,36677,,,,,,
16692,16655,107546,36674,,,,,,
16696,16696,#N/A,36686,,,,,,
16696,16696,#N/A,36689,,,,,,
19517,19517,107531,36676,,,,,,
19517,19517,107415,36672,,,,,,
19517,19517,107529,36675,,,,,,
19517,19517,107532,36673,,,,,,
19517,19517,107524,39281,,,,,,
16696,16696,84104,36687,,,,,,
16696,16696,107528,36688,,,,,,
16621,16621,107451,38765,,,,,,
16578,16578,#N/A,40302,,,,,,
16696,16696,107510,36685,,,,,,
16695,16695,107439,36682,,,,,,
16695,16695,0,36683,,,,,,
16695,16695,107517,36681,,,,,,
16695,16695,107518,36684,,,,,,
16697,16697,107582,36690,,,,,,
16697,16697,107581,36691,,,,,,
16698,16698,96387,36692,,,,,,
16698,16698,98158,36694,,,,,,
16698,16698,0,36695,,,,,,
16699,16699,107579,36698,,,,,,
16699,16699,0,36697,,,,,,
16700,16700,87589,37725,,,,,,
16700,16700,107576,36700,,,,,,
16700,16700,107571,36701,,,,,,
19335,19335,107577,36696,,,,,,
19335,19335,94109,36699,,,,,,
8684,8684,79751,20679,,,,,,
8684,8684,73479,20680,,,,,,
8684,8684,73687,20681,,,,,,
8686,8686,79734,20684,,,,,,
8686,8686,79733,20685,,,,,,
8685,8685,79755,39271,,,,,,
8685,8685,91386,20683,,,,,,
8687,8687,79715,20686,,,,,,
8687,8687,79714,20687,,,,,,
8689,8689,79716,20690,,,,,,
8689,8689,79717,20691,,,,,,
8689,8689,87252,20692,,,,,,
8691,8691,79718,20695,,,,,,
8680,8680,79744,20671,,,,,,
8680,8680,79741,20672,,,,,,
8680,8680,79671,20673,,,,,,
8680,8680,96344,20674,,,,,,
8680,8699,69062,20712,,,,,,
8698,8698,79700,20711,,,,,,
8697,8697,79728,20706,,,,,,
8697,8697,103009,20707,,,,,,
8697,8697,79731,20708,,,,,,
8697,8697,79727,20709,,,,,,
8697,8697,79729,20710,,,,,,
8700,8700,79702,20713,,,,,,
8701,8699,87092,42097,,,,,,
8701,8701,0,20715,,,,,,
8701,8706,79705,20733,,,,,,
8701,8706,87443,20734,,,,,,
8702,8702,0,20716,,,,,,
8702,8702,79704,20717,,,,,,
8690,8621,0,20501,,,,,,
8690,8690,79709,20694,,,,,,
8690,8721,79722,20769,,,,,,
8554,8554,79725,20767,,,,,,
8554,8554,91411,20244,,,,,,
8719,8719,103443,20763,,,,,,
8719,8719,79737,20764,,,,,,
8719,8719,79750,20765,,,,,,
8719,8719,79747,20766,,,,,,
8722,8722,79724,20770,,,,,,
8722,8722,92029,20771,,,,,,
8722,8730,79764,20792,,,,,,
8722,8730,79763,20793,,,,,,
8728,8728,74689,20786,,,,,,
8728,8728,79758,20787,,,,,,
8728,8728,100685,38539,,,,,,
8729,8729,79769,20788,,,,,,
8729,8729,79752,20789,,,,,,
8729,8729,79767,20790,,,,,,
19804,19804,103756,20791,,,,,,
19804,8649,79778,20607,,,,,,
19804,8649,72671,20608,,,,,,
19804,8649,79781,20609,,,,,,
8650,8650,79806,20610,,,,,,
8652,8652,79807,20615,,,,,,
8656,8656,91412,20623,,,,,,
8657,8657,79797,20624,,,,,,
8657,8657,79805,20625,,,,,,
8653,8653,79801,20616,,,,,,
8653,8653,79800,20617,,,,,,
8681,8681,79774,20675,,,,,,
8681,8681,79775,20676,,,,,,
8676,8676,79772,20665,,,,,,
8678,8678,79742,20669,,,,,,
8682,8682,87624,20677,,,,,,
8682,8668,91641,20648,,,,,,
8682,8668,79788,20649,,,,,,
8672,8672,83953,20656,,,,,,
8672,8672,79792,20657,,,,,,
8673,8577,78377,20345,,,,,,
8674,8674,78911,20662,,,,,,
8669,8669,79787,20650,,,,,,
8671,8671,78362,20654,,,,,,
8671,8671,79799,20655,,,,,,
8671,8693,79855,20698,,,,,,
8671,8693,91383,20699,,,,,,
8671,8696,79853,20705,,,,,,
8692,8692,79809,20696,,,,,,
8692,8692,79851,20697,,,,,,
19036,8554,91597,20243,,,,,,
8696,8696,79845,20704,,,,,,
8695,8695,79846,20702,,,,,,
8695,8695,79847,20703,,,,,,
19880,19880,79808,20700,,,,,,
19880,8712,79836,20749,,,,,,
19880,8712,79817,20750,,,,,,
8711,8711,79839,20748,,,,,,
8709,8567,96214,20313,,,,,,
8713,8713,79840,20751,,,,,,
8714,8714,79841,20752,,,,,,
8710,8710,100877,20746,,,,,,
8710,8614,79837,39289,,,,,,
8708,8708,0,20741,,,,,,
8708,19792,94249,20494,,,,,,
8708,8708,93874,20743,,,,,,
8708,8629,99201,20528,,,,,,
8723,8723,79835,20772,,,,,,
8723,8723,79838,20773,,,,,,
8723,8723,79833,20774,,,,,,
8726,8726,79830,20780,,,,,,
8726,8726,78283,20781,,,,,,
8726,8726,75606,20782,,,,,,
8726,8573,73736,20330,,,,,,
8726,8727,79826,20784,,,,,,
8726,8727,82501,20785,,,,,,
8725,8779,91544,20906,,,,,,
8725,8725,79824,20778,,,,,,
8725,8725,79765,20779,,,,,,
8724,8634,73106,20546,,,,,,
8724,8556,92388,20252,,,,,,
8724,8724,79822,20777,,,,,,
